,game_id,x_location,y_location,outcome,xg,player,x_end_location,y_end_location,z_end_location,minute,team
1241,7542,107.0,42.0,Off T,0.07808029,Medhi Amine El Mouttaqi Benatia,120.0,41.5,3.1,59,Morocco
1242,7542,113.0,34.0,Wayward,0.06883541,Mbark Boussoufa,107.0,22.0,,63,Morocco
1243,7542,96.0,54.0,Off T,0.053389616,Hakim Ziyech,120.0,42.6,3.4,67,Morocco
1244,7542,93.0,17.0,Blocked,0.01818466,Cristiano Ronaldo dos Santos Aveiro,97.0,17.0,,70,Portugal
1245,7542,113.0,47.0,Off T,0.14291386,Medhi Amine El Mouttaqi Benatia,120.0,45.0,0.2,77,Morocco
1246,7542,86.0,54.0,Off T,0.009546082,Nabil Dirar,120.0,39.9,3.9,80,Morocco
1247,7542,97.0,52.0,Off T,0.023208467,Bruno Miguel Borges Fernandes,120.0,34.0,0.2,81,Portugal
1248,7542,102.0,31.0,Blocked,0.10440962,Cristiano Ronaldo dos Santos Aveiro,110.0,32.0,,84,Portugal
1249,7542,112.0,50.0,Blocked,0.106634915,Hakim Ziyech,114.0,46.0,,89,Morocco
1250,7542,111.0,38.0,Off T,0.06894785,Medhi Amine El Mouttaqi Benatia,120.0,37.8,3.1,92,Morocco
1251,7542,90.0,21.0,Off T,0.010987664,Bruno Miguel Borges Fernandes,120.0,44.4,6.7,94,Portugal
1252,7566,114.0,17.0,Saved,0.04733487,Emil Forsberg,119.0,39.9,2.2,4,Sweden
1253,7566,92.0,58.0,Off T,0.012521504,Miguel Arturo Layún Prado,120.0,46.0,0.2,9,Mexico
1254,7566,112.0,36.0,Wayward,0.047051627,Andreas Granqvist,117.0,38.0,,11,Sweden
1255,7566,116.0,36.0,Off T,0.19958206,Marcus Berg,120.0,35.2,0.8,11,Sweden
1256,7566,96.0,56.0,Off T,0.014451567,Emil Forsberg,120.0,48.3,5.9,14,Sweden
1257,7566,104.0,46.0,Off T,0.10052774,Carlos Alberto Vela Garrido,120.0,35.2,1.9,16,Mexico
1258,7566,110.0,38.0,Off T,0.14463916,Emil Forsberg,120.0,40.3,3.9,17,Sweden
1259,7566,99.0,63.0,Blocked,0.022580601,Carlos Alberto Vela Garrido,108.0,49.0,,21,Mexico
1260,7566,116.0,40.0,Wayward,0.24305731,José Andrés Guardado Hernández,118.0,22.0,,22,Mexico
1261,7566,117.0,22.0,Blocked,0.017657088,Héctor Miguel Herrera López,117.0,23.0,,22,Mexico
1262,7566,93.0,34.0,Off T,0.022426067,José Andrés Guardado Hernández,120.0,46.9,0.2,22,Mexico
1263,7566,101.0,34.0,Blocked,0.08664918,Emil Forsberg,106.0,34.0,,27,Sweden
1264,7566,115.0,42.0,Saved,0.33101508,Marcus Berg,119.0,41.9,2.3,30,Sweden
1265,7566,105.0,30.0,Off T,0.062747136,Emil Forsberg,120.0,43.4,6.9,32,Sweden
1266,7566,99.0,28.0,Blocked,0.034652002,Hirving Rodrigo Lozano Bahena,101.0,29.0,,35,Mexico
1267,7566,106.0,54.0,Off T,0.049177576,Carlos Alberto Vela Garrido,120.0,34.6,4.9,38,Mexico
1268,7566,104.0,28.0,Blocked,0.02102849,Carlos Joel Salcedo Hernández,104.0,29.0,,39,Mexico
1269,7566,105.0,61.0,Saved,0.018600535,Miguel Arturo Layún Prado,117.0,39.9,0.3,44,Mexico
1270,7566,109.0,28.0,Off T,0.16938257,Marcus Berg,120.0,35.4,2.0,46,Sweden
1271,7566,109.0,41.0,Wayward,0.27345926,Viktor Claesson,117.0,31.0,,49,Sweden
1272,7566,116.0,32.0,Goal,0.2790069,Ludwig Augustinsson,119.0,38.7,1.3,49,Sweden
1273,7566,103.0,36.0,Off T,0.114753306,Emil Forsberg,120.0,44.2,4.9,51,Sweden
1274,7566,115.0,19.0,Off T,0.020634798,José Andrés Guardado Hernández,120.0,45.8,3.5,52,Mexico
1275,7566,106.0,25.0,Off T,0.035911486,Ludwig Augustinsson,120.0,44.2,4.5,53,Sweden
1276,7566,108.0,29.0,Saved,0.015843851,Marcus Berg,119.0,36.6,1.0,58,Sweden
1277,7566,109.0,41.0,Goal,0.76,Andreas Granqvist,120.0,36.2,2.4,61,Sweden
1278,7566,80.0,54.0,Blocked,0.010007644,Carlos Joel Salcedo Hernández,101.0,46.0,,63,Mexico
1279,7566,90.0,48.0,Blocked,0.018108571,Marco Jhonfai Fabián De La Mora,104.0,48.0,,65,Mexico
1280,7566,111.0,31.0,Off T,0.017042058,Carlos Joel Salcedo Hernández,120.0,33.5,0.2,67,Mexico
1281,7566,106.0,40.0,Off T,0.037968118,Javier Hernández Balcázar,120.0,43.0,3.5,69,Mexico
1282,7566,111.0,42.0,Blocked,0.06828808,Héctor Alfredo Moreno Herrera,116.0,35.0,,75,Mexico
1283,7566,96.0,54.0,Blocked,0.043650974,Carlos Alberto Vela Garrido,104.0,53.0,,80,Mexico
1284,7566,116.0,29.0,Blocked,0.0704245,Javier Hernández Balcázar,118.0,32.0,,80,Mexico
1285,7566,117.0,42.0,Off T,0.74679697,Carlos Alberto Vela Garrido,120.0,46.7,3.0,80,Mexico
1286,7566,98.0,51.0,Off T,0.030237112,Hirving Rodrigo Lozano Bahena,120.0,36.6,4.6,88,Mexico
1287,7566,91.0,48.0,Saved,0.030375455,Héctor Miguel Herrera López,117.0,37.8,1.6,92,Mexico
1288,7566,102.0,21.0,Saved,0.022628793,Hirving Rodrigo Lozano Bahena,115.0,41.9,0.2,92,Mexico
1289,7557,112.0,27.0,Saved,0.035294347,Cristiano Ronaldo dos Santos Aveiro,119.0,37.0,0.4,2,Portugal
1290,7557,101.0,29.0,Off T,0.059441242,Vahid Amiri,120.0,32.1,0.3,6,Iran
1291,7557,102.0,35.0,Off T,0.14393309,João Mário Naval da Costa Eduardo,120.0,39.5,3.8,8,Portugal
1292,7557,95.0,55.0,Blocked,0.039962333,Cristiano Ronaldo dos Santos Aveiro,105.0,53.0,,15,Portugal
1293,7557,100.0,39.0,Blocked,0.04448955,José Miguel da Rocha Fonte,109.0,41.0,,16,Portugal
1294,7557,114.0,35.0,Off T,0.057879645,Kléper Laveran Lima Ferreira,120.0,33.3,0.2,17,Portugal
1295,7557,103.0,34.0,Wayward,0.02940368,André Miguel Valente Silva,118.0,33.0,,18,Portugal
1296,7557,93.0,23.0,Off T,0.03309399,Ramin Rezaeian,119.0,35.4,3.1,21,Iran
1297,7557,117.0,50.0,Wayward,0.02778431,José Miguel da Rocha Fonte,120.0,50.0,,29,Portugal
1298,7557,109.0,47.0,Saved,0.046653,Saeid Ezatolahi Afagh,119.0,39.1,1.2,33,Iran
1299,7557,83.0,34.0,Saved,0.012714876,Cristiano Ronaldo dos Santos Aveiro,119.0,38.7,1.9,39,Portugal
1300,7557,112.0,55.0,Off T,0.03576757,Ricardo Andrade Quaresma Bernardo,120.0,35.2,3.9,40,Portugal
1301,7557,102.0,58.0,Goal,0.0123060765,Ricardo Andrade Quaresma Bernardo,120.0,36.2,1.7,44,Portugal
1302,7557,108.0,40.0,Saved,0.76,Cristiano Ronaldo dos Santos Aveiro,119.0,42.4,0.9,52,Portugal
1303,7557,111.0,36.0,Wayward,0.03299182,Sardar Azmoun,109.0,18.0,,57,Iran
1304,7557,93.0,30.0,Blocked,0.029522885,Raphaël Adelino José Guerreiro,104.0,36.0,,61,Portugal
1305,7557,97.0,35.0,Off T,0.031095896,Cristiano Ronaldo dos Santos Aveiro,120.0,46.9,0.1,65,Portugal
1306,7557,96.0,24.0,Off T,0.017586734,Adrien Sebastian Perruchet Silva,120.0,45.6,3.8,70,Portugal
1307,7557,98.0,38.0,Off T,0.052727155,Saman Ghoddos,120.0,34.8,0.2,71,Iran
1308,7557,95.0,51.0,Off T,0.031515997,André Miguel Valente Silva,120.0,41.3,3.8,76,Portugal
1309,7557,113.0,32.0,Blocked,0.03155883,Sardar Azmoun,113.0,33.0,,88,Iran
1310,7557,109.0,41.0,Goal,0.76,Karim Ansarifard,120.0,42.6,2.5,92,Iran
1311,7557,97.0,45.0,Blocked,0.0259604,Saman Ghoddos,101.0,45.0,,93,Iran
1312,7557,113.0,33.0,Off T,0.35391924,Mehdi Taremi,120.0,35.2,1.6,93,Iran
1313,7554,81.0,40.0,Off T,0.007365972,Edgar Yoel Bárcenas Herrera,120.0,40.3,3.8,3,Panama
1314,7554,102.0,32.0,Off T,0.13451067,Aníbal Cesis Godoy,120.0,34.4,2.7,4,Panama
1315,7554,109.0,42.0,Goal,0.07512671,John Stones,120.0,37.2,0.9,7,England
1316,7554,96.0,49.0,Off T,0.02824812,Edgar Yoel Bárcenas Herrera,120.0,35.2,1.3,15,Panama
1317,7554,109.0,41.0,Goal,0.76,Harry Kane,120.0,36.6,2.0,21,England
1318,7554,98.0,34.0,Goal,0.060175423,Jesse Lingard,120.0,43.8,2.3,35,England
1319,7554,115.0,40.0,Saved,0.41439074,Raheem Shaquille Sterling,120.0,40.5,0.4,39,England
1320,7554,118.0,36.0,Goal,0.45612025,John Stones,120.0,37.2,1.7,39,England
1321,7554,100.0,40.0,Blocked,0.10395398,Jesse Lingard,104.0,41.0,,41,England
1322,7554,109.0,41.0,Goal,0.76,Harry Kane,120.0,37.8,1.6,45,England
1323,7554,97.0,51.0,Blocked,0.025342245,Ruben Loftus-Cheek,104.0,50.0,,61,England
1324,7554,105.0,49.0,Goal,0.1269506,Harry Kane,120.0,39.7,1.2,61,England
1325,7554,115.0,51.0,Saved,0.19250491,Michael Amir Murillo Bermudez,116.0,44.0,0.2,65,Panama
1326,7554,104.0,45.0,Off T,0.033640955,Jordan Brian Henderson,120.0,35.0,1.6,72,England
1327,7554,116.0,36.0,Off T,0.29889992,Román Aureliano Torres Morcillo,120.0,34.8,1.9,75,Panama
1328,7554,109.0,44.0,Goal,0.13714771,Felipe Abdiel Baloy Ramírez,120.0,43.6,1.3,77,Panama
1329,7554,93.0,30.0,Off T,0.034551587,Raheem Shaquille Sterling,120.0,45.4,1.3,81,England
1330,7554,106.0,41.0,Blocked,0.045845088,Blas Antonio Miguel Pérez Ortega,107.0,40.0,,93,Panama
1331,7554,94.0,20.0,Off T,0.018537758,José Luis Rodríguez Francis,120.0,45.8,1.6,94,Panama
1332,7570,93.0,52.0,Saved,0.01884349,Youri Tielemans,119.0,40.9,2.3,5,Belgium
1333,7570,117.0,40.0,Blocked,0.2356519,Michy Batshuayi Tunga,120.0,43.0,,9,Belgium
1334,7570,91.0,20.0,Blocked,0.012964692,Marcus Rashford,97.0,24.0,,11,England
1335,7570,112.0,42.0,Off T,0.17052485,Jamie Vardy,120.0,33.5,0.2,13,England
1336,7570,109.0,55.0,Blocked,0.032172132,Michy Batshuayi Tunga,111.0,52.0,,26,Belgium
1337,7570,107.0,33.0,Blocked,0.027875638,Marouane Fellaini-Bakkioui,119.0,39.0,,26,Belgium
1338,7570,91.0,49.0,Blocked,0.01247171,Youri Tielemans,105.0,47.0,,26,Belgium
1339,7570,113.0,40.0,Off T,0.08079294,Ruben Loftus-Cheek,119.0,34.8,1.3,33,England
1340,7570,90.0,41.0,Blocked,0.020228453,Adnan Januzaj,94.0,43.0,,34,Belgium
1341,7570,111.0,43.0,Wayward,0.061413296,Anga Dedryck Boyata,107.0,15.0,,35,Belgium
1342,7570,109.0,35.0,Wayward,0.039270446,Jamie Vardy,105.0,21.0,,35,England
1343,7570,99.0,34.0,Off T,0.049286656,Thorgan Hazard,120.0,45.4,5.7,37,Belgium
1344,7570,108.0,27.0,Wayward,0.046677392,Thorgan Hazard,120.0,77.0,,39,Belgium
1345,7570,107.0,27.0,Off T,0.028258327,Marcus Rashford,120.0,46.7,0.5,47,England
1346,7570,105.0,53.0,Goal,0.050801136,Adnan Januzaj,119.0,36.6,2.2,50,Belgium
1347,7570,93.0,42.0,Blocked,0.102308325,Trent Alexander-Arnold,103.0,43.0,,53,England
1348,7570,107.0,54.0,Blocked,0.031805217,Adnan Januzaj,109.0,54.0,,54,Belgium
1349,7570,104.0,33.0,Saved,0.42333835,Marcus Rashford,108.0,44.0,0.9,65,England
1350,7570,86.0,50.0,Off T,0.011010092,Fabian Delph,120.0,33.9,2.9,66,England
1351,7570,99.0,33.0,Blocked,0.039584167,Fabian Delph,109.0,38.0,,69,England
1352,7570,92.0,55.0,Off T,0.029017823,Marcus Rashford,120.0,42.8,3.5,80,England
1353,7570,106.0,31.0,Blocked,0.023341136,Daniel Nii Tackie Mensah Welbeck,114.0,41.0,,82,England
1354,7570,116.0,30.0,Off T,0.0911439,Daniel Nii Tackie Mensah Welbeck,120.0,33.5,2.7,86,England
1355,7570,99.0,49.0,Saved,0.05167523,Dries Mertens,119.0,37.4,0.9,88,Belgium
1356,7570,110.0,26.0,Blocked,0.032835085,Thorgan Hazard,115.0,33.0,,88,Belgium
1357,7570,113.0,29.0,Off T,0.115744404,Marouane Fellaini-Bakkioui,119.0,35.4,2.2,91,Belgium
1358,7585,115.0,18.0,Saved,0.043674327,Ashley Young,120.0,42.2,2.0,5,England
1359,7585,112.0,54.0,Blocked,0.026669312,Raheem Shaquille Sterling,113.0,53.0,,7,England
1360,7585,98.0,37.0,Blocked,0.02635788,Raheem Shaquille Sterling,105.0,37.0,,12,England
1361,7585,119.0,36.0,Off T,0.36664945,Harry Kane,120.0,40.5,3.1,15,England
1362,7585,97.0,56.0,Blocked,0.01689895,Juan Guillermo Cuadrado Bello,100.0,54.0,,21,Colombia
1363,7585,90.0,18.0,Off T,0.016841354,Johan Andrés Mojica Palacio,120.0,49.3,7.2,21,Colombia
1364,7585,101.0,46.0,Blocked,0.045488525,Raheem Shaquille Sterling,103.0,43.0,,30,England
1365,7585,92.0,49.0,Off T,0.026235223,Juan Fernando Quintero Paniagua,120.0,48.7,0.2,32,Colombia
1366,7585,99.0,31.0,Off T,0.11374216,Kieran Trippier,120.0,35.2,1.5,41,England
1367,7585,94.0,59.0,Off T,0.011127956,Harry Kane,120.0,34.2,0.2,44,England
1368,7585,97.0,52.0,Saved,0.020483479,Juan Fernando Quintero Paniagua,119.0,39.3,0.5,46,Colombia
1369,7585,108.0,50.0,Off T,0.019548655,Jesse Lingard,120.0,44.6,6.3,46,England
1370,7585,108.0,40.0,Goal,0.76,Harry Kane,119.0,40.3,1.6,56,England
1371,7585,78.0,41.0,Blocked,0.015556041,Juan Fernando Quintero Paniagua,103.0,41.0,,58,Colombia
1372,7585,117.0,32.0,Off T,0.06714824,Bamidele Alli,120.0,38.0,3.6,62,England
1373,7585,108.0,45.0,Off T,0.027762733,Harry Maguire,119.0,39.9,3.3,72,England
1374,7585,108.0,52.0,Off T,0.07512768,Juan Guillermo Cuadrado Bello,120.0,45.2,3.3,80,Colombia
1375,7585,115.0,31.0,Off T,0.041914552,Harry Maguire,119.0,44.8,3.5,83,England
1376,7585,110.0,46.0,Wayward,0.041831743,Davinson Sánchez Mina,111.0,30.0,,84,Colombia
1377,7585,114.0,45.0,Off T,0.050471604,Radamel Falcao García Zárate,120.0,45.8,5.3,85,Colombia
1378,7585,94.0,47.0,Saved,0.029559905,Radamel Falcao García Zárate,118.0,38.7,0.2,86,Colombia
1379,7585,82.0,41.0,Saved,0.0076720365,Andrés Mateus Uribe Villa,118.0,44.0,2.3,91,Colombia
1380,7585,114.0,41.0,Goal,0.0874024,Yerry Fernando Mina González,120.0,36.6,1.9,92,Colombia
1381,7585,109.0,42.0,Blocked,0.03042104,Carlos Arturo Bacca Ahumada,110.0,44.0,,100,Colombia
1382,7585,109.0,42.0,Off T,0.028326292,Davinson Sánchez Mina,120.0,33.5,2.4,101,Colombia
1383,7585,108.0,39.0,Off T,0.05021168,Radamel Falcao García Zárate,120.0,34.6,1.2,103,Colombia
1384,7585,98.0,45.0,Blocked,0.026180284,Jesse Lingard,99.0,46.0,,105,England
1385,7585,112.0,56.0,Blocked,0.021024613,Jamie Vardy,114.0,55.0,,107,England
1386,7585,113.0,25.0,Off T,0.03730133,Danny Rose,119.0,45.0,0.1,111,England
1387,7585,112.0,44.0,Off T,0.08954069,Eric Dier,120.0,40.5,3.5,114,England
1388,7585,111.0,45.0,Wayward,0.024208752,Harry Maguire,112.0,36.0,,118,England
1389,7585,109.0,41.0,Goal,0.76,Radamel Falcao García Zárate,120.0,39.7,1.5,120,Colombia
1390,7585,109.0,41.0,Goal,0.76,Harry Kane,120.0,36.2,0.5,121,England
1391,7585,109.0,41.0,Goal,0.76,Juan Guillermo Cuadrado Bello,120.0,37.0,2.0,121,Colombia
1392,7585,109.0,41.0,Goal,0.76,Marcus Rashford,120.0,36.2,0.5,122,England
1393,7585,109.0,41.0,Goal,0.76,Luis Fernando Muriel Fruto,120.0,42.0,0.2,123,Colombia
1394,7585,109.0,41.0,Saved,0.76,Jordan Brian Henderson,120.0,43.8,0.5,123,England
1395,7585,109.0,41.0,Post,0.76,Andrés Mateus Uribe Villa,120.0,43.4,2.7,124,Colombia
1396,7585,109.0,41.0,Goal,0.76,Kieran Trippier,119.0,37.0,1.9,125,England
1397,7585,109.0,41.0,Saved,0.76,Carlos Arturo Bacca Ahumada,120.0,38.9,1.3,126,Colombia
1398,7585,109.0,41.0,Goal,0.76,Eric Dier,120.0,36.4,0.4,127,England
1399,7586,89.0,60.0,Off T,0.015886042,Xherdan Shaqiri,120.0,45.2,2.1,0,Switzerland
1400,7586,103.0,22.0,Saved,0.025412552,Steven Zuber,118.0,39.7,0.3,6,Switzerland
1401,7586,108.0,56.0,Off T,0.055213265,Marcus Berg,120.0,46.3,4.0,7,Sweden
1402,7586,104.0,41.0,Blocked,0.18442297,Marcus Berg,108.0,42.0,,7,Sweden
1403,7586,101.0,41.0,Off T,0.06551793,Albin Ekdal,120.0,37.4,4.5,8,Sweden
1404,7586,93.0,50.0,Wayward,0.01445046,Mikael Lustig,96.0,18.0,,13,Sweden
1405,7586,112.0,51.0,Off T,0.037871893,Steven Zuber,120.0,42.6,3.5,23,Switzerland
1406,7586,108.0,49.0,Saved,0.043366138,Marcus Berg,117.0,37.4,0.3,27,Sweden
1407,7586,81.0,48.0,Off T,0.012651618,Granit Xhaka,120.0,44.4,3.7,33,Switzerland
1408,7586,98.0,60.0,Blocked,0.013079658,Xherdan Shaqiri,102.0,53.0,,35,Switzerland
1409,7586,104.0,31.0,Off T,0.044724673,Blerim Džemaili,120.0,43.0,3.8,37,Switzerland
1410,7586,90.0,51.0,Blocked,0.04215365,Emil Forsberg,102.0,50.0,,39,Sweden
1411,7586,113.0,33.0,Off T,0.12313891,Albin Ekdal,120.0,38.5,4.3,40,Sweden
1412,7586,109.0,47.0,Off T,0.1754705,Ola Toivonen,120.0,42.8,4.6,48,Sweden
1413,7586,93.0,26.0,Blocked,0.014926908,Ricardo Iván Rodríguez Araya,96.0,26.0,,52,Switzerland
1414,7586,104.0,16.0,Blocked,0.04816905,Emil Forsberg,109.0,26.0,,63,Sweden
1415,7586,101.0,42.0,Goal,0.09860796,Emil Forsberg,120.0,37.6,2.2,65,Sweden
1416,7586,93.0,49.0,Off T,0.029793238,Albin Ekdal,120.0,41.7,4.9,68,Sweden
1417,7586,93.0,21.0,Saved,0.019546978,Ricardo Iván Rodríguez Araya,117.0,36.8,0.3,68,Switzerland
1418,7586,104.0,58.0,Blocked,0.016021093,Xherdan Shaqiri,105.0,54.0,,70,Switzerland
1419,7586,88.0,33.0,Blocked,0.024448063,Granit Xhaka,93.0,34.0,,71,Switzerland
1420,7586,95.0,52.0,Blocked,0.017522497,Xherdan Shaqiri,96.0,50.0,,77,Switzerland
1421,7586,112.0,53.0,Blocked,0.027812457,Michael Lang,112.0,52.0,,78,Switzerland
1422,7586,113.0,36.0,Blocked,0.05459828,Breel-Donald Embolo,117.0,36.0,,78,Switzerland
1423,7586,100.0,31.0,Blocked,0.018110827,Ricardo Iván Rodríguez Araya,106.0,38.0,,85,Switzerland
1424,7586,101.0,38.0,Blocked,0.03772309,Josip Drmic,105.0,38.0,,85,Switzerland
1425,7586,112.0,30.0,Saved,0.0451929,Haris Seferović,118.0,36.6,0.3,90,Switzerland
1426,7586,102.0,38.0,Saved,0.16131301,Ola Toivonen,120.0,43.0,1.7,96,Sweden
1427,8656,96.0,43.0,Goal,0.13681328,Kieran Trippier,120.0,43.4,2.3,4,England
1428,8656,111.0,37.0,Off T,0.02847463,Harry Maguire,120.0,45.6,0.3,13,England
1429,8656,94.0,20.0,Off T,0.025050001,Ivan Perišić,120.0,34.6,0.5,18,Croatia
1430,8656,98.0,41.0,Blocked,0.12052825,Ante Rebić,100.0,42.0,,20,Croatia
1431,8656,87.0,26.0,Off T,0.011568041,Ivan Perišić,120.0,33.1,0.2,22,Croatia
1432,8656,101.0,50.0,Saved,0.049119662,Ante Rebić,119.0,37.4,1.8,31,Croatia
1433,8656,102.0,41.0,Off T,0.086329415,Jesse Lingard,120.0,46.1,0.9,35,England
1434,8656,104.0,52.0,Blocked,0.02933324,Raheem Shaquille Sterling,108.0,48.0,,36,England
1435,8656,88.0,51.0,Off T,0.01786488,Šime Vrsaljko,120.0,45.2,5.4,42,Croatia
1436,8656,96.0,45.0,Blocked,0.07683543,Jesse Lingard,102.0,45.0,,55,England
1437,8656,97.0,34.0,Off T,0.025872875,Ivan Rakitić,120.0,33.9,5.0,60,Croatia
1438,8656,103.0,41.0,Blocked,0.049669664,Ivan Perišić,115.0,40.0,,64,Croatia
1439,8656,118.0,56.0,Off T,0.033182524,Harry Kane,120.0,45.0,1.6,66,England
1440,8656,114.0,40.0,Goal,0.16153686,Ivan Perišić,120.0,36.4,0.4,67,Croatia
1441,8656,112.0,30.0,Post,0.14237575,Ivan Perišić,120.0,44.4,0.5,71,Croatia
1442,8656,111.0,44.0,Saved,0.25984475,Ante Rebić,120.0,37.0,1.3,71,Croatia
1443,8656,98.0,48.0,Off T,0.019139169,Marcelo Brozović,120.0,42.8,4.8,72,Croatia
1444,8656,115.0,55.0,Wayward,0.0659197,Jesse Lingard,116.0,1.0,,76,England
1445,8656,95.0,45.0,Off T,0.02943506,Jordan Brian Henderson,120.0,44.0,4.8,77,England
1446,8656,113.0,52.0,Saved,0.06234461,Mario Mandžukić,119.0,43.6,1.3,82,Croatia
1447,8656,113.0,24.0,Off T,0.08026097,Ivan Perišić,120.0,41.3,3.8,83,Croatia
1448,8656,89.0,57.0,Off T,0.016449666,Dejan Lovren,120.0,43.4,6.0,89,Croatia
1449,8656,113.0,33.0,Off T,0.031169029,Harry Kane,120.0,34.4,1.2,91,England
1450,8656,92.0,51.0,Blocked,0.030229246,Eric Dier,97.0,51.0,,97,England
1451,8656,113.0,49.0,Blocked,0.026228873,John Stones,119.0,39.0,,98,England
1452,8656,106.0,58.0,Blocked,0.028589392,Andrej Kramarić,105.0,57.0,,101,Croatia
1453,8656,101.0,34.0,Blocked,0.06090429,Andrej Kramarić,104.0,34.0,,105,Croatia
1454,8656,114.0,39.0,Saved,0.3320944,Mario Mandžukić,116.0,39.5,0.9,106,Croatia
1455,8656,111.0,27.0,Off T,0.048765816,Marcelo Brozović,120.0,35.0,3.0,107,Croatia
1456,8656,114.0,33.0,Goal,0.17174198,Mario Mandžukić,119.0,42.0,0.5,108,Croatia
1457,8656,107.0,32.0,Blocked,0.12101325,Ivan Perišić,109.0,37.0,,113,Croatia
1458,8656,97.0,22.0,Saved,0.022168055,Marcelo Brozović,120.0,39.9,2.2,115,Croatia
1459,8656,109.0,52.0,Off T,0.12545726,Andrej Kramarić,120.0,45.0,2.0,119,Croatia
1460,8651,86.0,43.0,Off T,0.012779108,Viktor Claesson,120.0,35.2,3.3,11,Sweden
1461,8651,97.0,46.0,Off T,0.052680697,Harry Kane,120.0,35.4,0.1,18,England
1462,8651,110.0,44.0,Goal,0.034489863,Harry Maguire,120.0,37.6,0.1,29,England
1463,8651,94.0,58.0,Off T,0.018468376,Jordan Brian Henderson,120.0,41.5,6.5,34,England
1464,8651,111.0,51.0,Blocked,0.17926262,Raheem Shaquille Sterling,112.0,51.0,,44,England
1465,8651,113.0,48.0,Saved,0.027764944,Marcus Berg,120.0,43.2,0.6,46,Sweden
1466,8651,97.0,13.0,Off T,0.05121217,Emil Forsberg,120.0,43.2,4.0,51,Sweden
1467,8651,115.0,32.0,Blocked,0.044794805,Raheem Shaquille Sterling,116.0,33.0,,53,England
1468,8651,95.0,23.0,Blocked,0.01145048,Jesse Lingard,97.0,20.0,,56,England
1469,8651,98.0,48.0,Blocked,0.040244903,Jesse Lingard,101.0,46.0,,57,England
1470,8651,116.0,32.0,Goal,0.08706656,Bamidele Alli,119.0,38.7,1.9,58,England
1471,8651,106.0,43.0,Saved,0.16997346,Viktor Claesson,119.0,38.7,0.2,61,Sweden
1472,8651,113.0,36.0,Blocked,0.23113738,Viktor Claesson,115.0,35.0,,61,Sweden
1473,8651,105.0,47.0,Off T,0.0127511835,Ola Toivonen,120.0,34.4,0.6,61,Sweden
1474,8651,111.0,30.0,Off T,0.10737247,Harry Maguire,120.0,35.6,4.2,65,England
1475,8651,102.0,29.0,Blocked,0.043078333,Bamidele Alli,109.0,38.0,,67,England
1476,8651,107.0,20.0,Blocked,0.033273663,Bamidele Alli,108.0,24.0,,68,England
1477,8651,110.0,42.0,Saved,0.13775387,Marcus Berg,120.0,40.9,2.4,70,Sweden
1478,8651,98.0,43.0,Blocked,0.06470203,Jesse Lingard,103.0,40.0,,81,England
1479,8651,100.0,50.0,Off T,0.11463995,Ludwig Augustinsson,120.0,41.9,4.7,89,Sweden
1480,7567,113.0,22.0,Off T,0.020881904,Marco Reus,120.0,48.7,0.4,5,Germany
1481,7567,111.0,42.0,Saved,0.022346059,Sami Khedira,120.0,44.0,2.4,13,Germany
1482,7567,87.0,49.0,Saved,0.039588153,Woo-Young Jung,120.0,38.5,1.3,18,South Korea
1483,7567,91.0,50.0,Off T,0.011354855,Yong Lee,120.0,45.6,3.8,19,South Korea
1484,7567,108.0,51.0,Off T,0.06565892,Heung-Min Son,120.0,46.3,3.6,24,South Korea
1485,7567,97.0,42.0,Blocked,0.09013645,Marco Reus,102.0,41.0,,32,Germany
1486,7567,108.0,51.0,Blocked,0.11420574,Timo Werner,109.0,53.0,,38,Germany
1487,7567,112.0,43.0,Wayward,0.06378762,Leon Goretzka,119.0,29.0,,38,Germany
1488,7567,116.0,37.0,Saved,0.3409895,Mats Hummels,117.0,38.3,0.9,38,Germany
1489,7567,105.0,60.0,Blocked,0.021395119,Mesut Özil,109.0,55.0,,46,Germany
1490,7567,99.0,53.0,Off T,0.041204456,Heung-Min Son,120.0,33.7,0.6,47,South Korea
1491,7567,89.0,38.0,Saved,0.016197857,Woo-Young Jung,118.0,39.7,1.1,45,South Korea
1492,7567,111.0,39.0,Saved,0.15384452,Leon Goretzka,119.0,39.3,1.1,47,Germany
1493,7567,85.0,38.0,Off T,0.013065994,Toni Kroos,120.0,33.9,0.5,48,Germany
1494,7567,108.0,37.0,Off T,0.10289497,Timo Werner,120.0,35.0,2.0,50,Germany
1495,7567,119.0,31.0,Off T,0.27235216,Heung-Min Son,120.0,34.4,1.0,51,South Korea
1496,7567,103.0,56.0,Blocked,0.03501422,Joshua Kimmich,106.0,54.0,,53,Germany
1497,7567,94.0,52.0,Blocked,0.017935367,Sami Khedira,102.0,48.0,,53,Germany
1498,7567,104.0,31.0,Blocked,0.12934966,Toni Kroos,107.0,34.0,,60,Germany
1499,7567,96.0,42.0,Off T,0.042058438,Heung-Min Son,120.0,45.4,3.7,62,South Korea
1500,7567,112.0,28.0,Off T,0.03699075,Timo Werner,120.0,35.2,1.0,63,Germany
1501,7567,113.0,39.0,Saved,0.22437352,Mario Gómez García,119.0,40.3,2.3,67,Germany
1502,7567,94.0,39.0,Off T,0.04536848,Toni Kroos,120.0,36.8,4.5,69,Germany
1503,7567,115.0,43.0,Blocked,0.28396937,Mario Gómez García,115.0,42.0,,70,Germany
